src/features/customization/screens/CustomizationPreviewScreen.tsx(200,67): error TS2339: Property 'surface' does not exist on type '{ readonly brand: { terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }; ... 17 more ...; readonly gradient: { ...; }; }'.
src/features/customization/screens/CustomizationPreviewScreen.tsx(218,67): error TS2339: Property 'surface' does not exist on type '{ readonly brand: { terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }; ... 17 more ...; readonly gradient: { ...; }; }'.
src/features/customization/screens/CustomizationPreviewScreen.tsx(234,35): error TS2339: Property 'surface' does not exist on type '{ readonly brand: { terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }; ... 17 more ...; readonly gradient: { ...; }; }'.
src/features/customization/screens/CustomizationPreviewScreen.tsx(252,25): error TS2339: Property 'textPrimary' does not exist on type '{ readonly brand: { terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }; ... 17 more ...; readonly gradient: { ...; }; }'.
src/features/customization/screens/CustomizationPreviewScreen.tsx(267,25): error TS2339: Property 'textSecondary' does not exist on type '{ readonly brand: { terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }; ... 17 more ...; readonly gradient: { ...; }; }'.
src/features/customization/screens/CustomizationPreviewScreen.tsx(279,25): error TS2339: Property 'textPrimary' does not exist on type '{ readonly brand: { terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }; ... 17 more ...; readonly gradient: { ...; }; }'.
src/features/customization/screens/CustomizationPreviewScreen.tsx(292,25): error TS2339: Property 'textPrimary' does not exist on type '{ readonly brand: { terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }; ... 17 more ...; readonly gradient: { ...; }; }'.
src/features/customization/screens/CustomizationPreviewScreen.tsx(309,25): error TS2339: Property 'textSecondary' does not exist on type '{ readonly brand: { terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }; ... 17 more ...; readonly gradient: { ...; }; }'.
src/features/customization/screens/CustomizationPreviewScreen.tsx(322,25): error TS2339: Property 'surface' does not exist on type '{ readonly brand: { terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }; ... 17 more ...; readonly gradient: { ...; }; }'.
src/features/customization/screens/CustomizationPreviewScreen.tsx(333,25): error TS2339: Property 'textSecondary' does not exist on type '{ readonly brand: { terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }; ... 17 more ...; readonly gradient: { ...; }; }'.
src/features/customization/screens/CustomizationPreviewScreen.tsx(336,25): error TS2339: Property 'textPrimary' does not exist on type '{ readonly brand: { terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }; ... 17 more ...; readonly gradient: { ...; }; }'.
